StartTime,FromNode,ToNode,SourcePort,DestinationPort,Size,Priority
1000083702ns,h18,h22,3,3,2858B,0
1000083847ns,h21,h23,3,1,723001B,0
1000084069ns,h30,h18,3,2,4520B,0
1000084170ns,h22,h31,3,3,5430B,0
1000084327ns,h24,h30,3,1,6758B,0
1000084358ns,h25,h32,3,2,4554B,0
1000084908ns,h28,h22,3,2,6150B,0
1000084917ns,h23,h24,3,1,4089B,0
1000085006ns,h19,h28,3,2,841B,0
1000085241ns,h32,h23,3,4,3132B,0
1000085901ns,h31,h21,3,3,6538B,0
1000086176ns,h29,h28,3,2,1236B,0
1000086225ns,h17,h31,3,2,5502B,0
1000086247ns,h20,h31,3,1,4857B,0
1000086293ns,h24,h27,3,2,5602B,0
1000086684ns,h19,h23,3,3,1733B,0
1000086847ns,h21,h32,3,1,36138B,0
1000087165ns,h21,h27,3,1,6114B,0
1000087404ns,h25,h18,3,3,21638B,0
1000087514ns,h23,h18,3,1,321626B,0
1000087578ns,h21,h28,3,2,4988B,0
1000087614ns,h21,h17,3,3,6158B,0
1000087808ns,h23,h17,3,2,8525B,0
1000088446ns,h20,h23,3,2,5704B,0
1000089952ns,h21,h25,3,1,4627B,0
1000090525ns,h28,h24,3,3,10993B,0
1000090828ns,h17,h24,3,1,30328B,0
1000091226ns,h20,h26,3,2,47674B,0
1000091226ns,h23,h27,3,1,7435B,0
1000091439ns,h32,h23,3,5,5264B,0
1000091441ns,h19,h22,3,1,243545B,0
1000092653ns,h30,h32,3,4,7540B,0
1000092853ns,h19,h21,3,2,1148B,0
1000093084ns,h21,h29,3,1,1477B,0
1000093371ns,h23,h22,3,2,12054B,0
1000093679ns,h23,h18,3,2,1066B,0
1000093794ns,h20,h30,3,2,136B,0
1000093876ns,h25,h28,3,3,5421B,0
1000094631ns,h28,h31,3,3,6503B,0
1000094879ns,h18,h24,3,1,5894B,0
1000095157ns,h21,h27,3,2,6241B,0
1000095488ns,h19,h18,3,2,7073B,0
1000095748ns,h21,h23,3,2,7889B,0
1000096139ns,h17,h20,3,1,5674B,0
1000096284ns,h26,h17,3,2,5201B,0
1000096339ns,h17,h32,3,4,1185125B,0
1000096401ns,h31,h20,3,1,4273B,0
1000096832ns,h21,h19,3,1,13964B,0
1000097140ns,h31,h20,3,2,5745B,0
1000097437ns,h28,h23,3,2,5116B,0
1000097475ns,h17,h25,3,2,1113B,0
1000097858ns,h19,h32,3,2,25327B,0
1000097862ns,h21,h32,3,2,8695B,0
1000097955ns,h29,h19,3,1,31725B,0
1000098241ns,h17,h23,3,1,5921B,0
1000098705ns,h29,h27,3,1,7868B,0
1000098962ns,h27,h31,3,1,2074B,0
1000099358ns,h31,h24,3,2,5457B,0
1000099448ns,h20,h31,3,2,3615B,0
1000099664ns,h30,h22,3,2,734B,0
1000100156ns,h18,h24,3,2,89010B,0
1000100673ns,h17,h24,3,2,3766B,0
1000101129ns,h28,h27,3,3,2553B,0
1000101482ns,h30,h20,3,3,3453B,0
1000101635ns,h22,h26,3,2,5285B,0
1000102535ns,h30,h20,3,4,6740B,0
1000102552ns,h31,h22,3,3,2639B,0
1000102983ns,h23,h32,3,2,1201423B,0
1000103379ns,h18,h31,3,3,798914B,0
1000103441ns,h24,h30,3,2,2588B,0
1000103688ns,h30,h17,3,1,5526B,0
1000103856ns,h30,h19,3,2,7894B,0
1000103897ns,h17,h21,3,4,27611B,0
1000104026ns,h29,h30,3,1,6299B,0
1000104494ns,h31,h26,3,3,44911B,0
1000104606ns,h30,h28,3,1,4805B,0
1000104773ns,h25,h29,3,4,6326B,0
1000105283ns,h17,h18,3,2,6327B,0
1000106030ns,h22,h18,3,2,7809B,0
1000106308ns,h28,h30,3,2,3523B,0
1000106350ns,h22,h17,3,3,7288B,0
1000106721ns,h28,h20,3,3,3816B,0
1000106908ns,h28,h17,3,3,4958B,0
1000108099ns,h28,h17,3,4,117859B,0
1000108292ns,h28,h30,3,3,31076B,0
1000108363ns,h28,h22,3,3,17950B,0
1000108690ns,h30,h19,3,3,618B,0
1000108775ns,h27,h19,3,1,2588B,0
1000109593ns,h27,h32,3,1,4238B,0
1000110089ns,h26,h25,3,3,14460B,0
1000110345ns,h27,h31,3,2,21879B,0
1000110564ns,h30,h25,3,1,7056B,0
1000110687ns,h25,h26,3,2,9826B,0
1000111075ns,h20,h27,3,3,16155B,0
1000111187ns,h29,h32,3,3,1157B,0
1000111401ns,h24,h28,3,2,1476B,0
1000112279ns,h32,h31,3,2,26189B,0
1000112968ns,h17,h20,3,2,687B,0
1000113122ns,h31,h25,3,3,3926B,0
1000113848ns,h30,h26,3,2,708B,0
1000114087ns,h18,h30,3,3,266B,0
1000114335ns,h20,h24,3,2,22142B,0
1000115074ns,h26,h29,3,2,4875B,0
1000115171ns,h29,h23,3,3,2803B,0
1000115413ns,h20,h26,3,3,2596B,0
1000115840ns,h22,h30,3,3,7688B,0
1000116702ns,h24,h29,3,1,143128B,0
1000116890ns,h21,h27,3,3,6382B,0
1000117039ns,h28,h17,3,5,31414B,0
1000118327ns,h23,h19,3,2,6360B,0
1000118654ns,h26,h25,3,4,6978B,0
1000118792ns,h19,h21,3,3,7883B,0
1000118914ns,h22,h18,3,3,15930B,0
1000118915ns,h22,h30,3,4,12613B,0
1000119187ns,h21,h32,3,3,1331529B,0
1000119434ns,h29,h21,3,3,11850B,0
1000119592ns,h17,h23,3,2,33130B,0
1000119853ns,h22,h29,3,3,3595B,0
1000119909ns,h17,h27,3,2,6645B,0
1000119917ns,h32,h19,3,1,7191B,0
1000120266ns,h30,h21,3,3,19179B,0
1000120805ns,h29,h30,3,2,6185B,0
1000121162ns,h28,h17,3,6,14943B,0
1000121462ns,h28,h17,3,7,5376B,0
1000121493ns,h25,h23,3,2,7086B,0
1000121601ns,h32,h24,3,2,23337B,0
1000122129ns,h25,h30,3,3,15435B,0
1000122489ns,h21,h28,3,3,7696B,0
1000122715ns,h30,h27,3,1,4B,0
1000122755ns,h21,h19,3,2,3174B,0
1000122885ns,h30,h32,3,5,6398B,0
1000123181ns,h32,h23,3,6,4217B,0
1000123572ns,h20,h26,3,4,1144B,0
1000123789ns,h19,h23,3,4,24727B,0
1000124014ns,h24,h17,3,4,79105B,0
1000124780ns,h24,h19,3,1,4635B,0
1000125120ns,h18,h17,3,2,5545B,0
1000125282ns,h21,h26,3,2,16638B,0
1000126046ns,h30,h27,3,2,1086B,0
1000126126ns,h26,h18,3,1,7558B,0
1000126246ns,h28,h25,3,3,2221B,0
1000126351ns,h26,h22,3,3,4499B,0
1000126510ns,h27,h23,3,2,19868B,0
1000126664ns,h27,h29,3,1,968B,0
1000127117ns,h26,h24,3,3,626B,0
1000127229ns,h23,h31,3,3,5629B,0
1000127593ns,h18,h26,3,2,6269B,0
1000127748ns,h23,h24,3,2,25286B,0
1000128329ns,h30,h27,3,3,9760B,0
1000128562ns,h29,h22,3,1,7839B,0
1000129017ns,h19,h18,3,3,2640B,0
1000129032ns,h22,h27,3,2,1061341B,0
1000129219ns,h28,h26,3,1,5571B,0
1000129471ns,h20,h29,3,4,7305B,0
1000129701ns,h21,h19,3,3,5360B,0
1000129736ns,h23,h31,3,4,820B,0
1000130403ns,h25,h29,3,5,6088B,0
1000130587ns,h30,h31,3,4,2640B,0
1000131023ns,h25,h30,3,4,566B,0
1000131151ns,h27,h29,3,2,7354B,0
1000131313ns,h18,h25,3,1,7462B,0
1000131661ns,h23,h29,3,3,1836B,0
1000131760ns,h26,h20,3,2,6764B,0
1000131947ns,h18,h29,3,1,5014B,0
1000132165ns,h19,h24,3,2,5332B,0
1000132411ns,h20,h29,3,5,13917B,0
1000132476ns,h32,h24,3,3,6256B,0
1000133285ns,h17,h29,3,1,28199B,0
1000133618ns,h28,h18,3,1,7291B,0
1000134374ns,h21,h17,3,4,6056B,0
1000134887ns,h31,h24,3,3,7483B,0
1000135353ns,h21,h31,3,1,4938B,0
1000135558ns,h29,h32,3,4,2168B,0
1000135567ns,h25,h27,3,4,7917B,0
1000135946ns,h30,h26,3,3,7394B,0
1000136703ns,h17,h20,3,3,14769B,0
1000137068ns,h17,h18,3,3,2217B,0
1000137281ns,h17,h30,3,3,39407B,0
1000137747ns,h20,h31,3,3,15525B,0
1000138099ns,h21,h29,3,2,44745B,0
1000138406ns,h25,h28,3,4,26780B,0
1000138408ns,h27,h23,3,3,7904B,0
1000138985ns,h22,h21,3,2,16673B,0
1000139262ns,h26,h18,3,2,6503B,0
1000140239ns,h32,h23,3,7,14553B,0
1000140398ns,h26,h31,3,3,3299B,0
1000140697ns,h32,h31,3,3,14316B,0
1000140808ns,h28,h23,3,3,5860B,0
1000140857ns,h20,h18,3,2,12527B,0
1000141786ns,h19,h29,3,2,5954B,0
1000142004ns,h31,h28,3,3,14839B,0
1000142158ns,h29,h17,3,1,1314B,0
1000142720ns,h29,h24,3,2,778B,0
1000142946ns,h22,h27,3,3,62943B,0
1000143001ns,h23,h17,3,3,6220B,0
1000143225ns,h30,h31,3,5,31411B,0
1000143537ns,h27,h32,3,2,82732B,0
1000143565ns,h18,h28,3,3,7778B,0
1000143705ns,h31,h18,3,3,6960B,0
1000144053ns,h18,h22,3,4,3767B,0
1000144331ns,h19,h17,3,2,1630B,0
1000144476ns,h19,h22,3,2,18157B,0
1000144960ns,h24,h17,3,5,29415B,0
1000145312ns,h29,h32,3,5,14126B,0
1000145454ns,h29,h30,3,3,8449B,0
1000146046ns,h27,h18,3,3,5649B,0
1000146457ns,h20,h31,3,4,4656B,0
1000146844ns,h22,h20,3,1,1978B,0
1000147226ns,h22,h20,3,2,5699B,0
1000147240ns,h19,h27,3,4,6910B,0
1000147566ns,h22,h32,3,2,51012B,0
1000147705ns,h22,h18,3,4,64898B,0
1000147867ns,h28,h17,3,8,5610B,0
1000147913ns,h28,h22,3,4,1730B,0
1000148391ns,h26,h17,3,3,13734B,0
1000148904ns,h21,h26,3,3,10959B,0
1000149245ns,h21,h30,3,3,535B,0
1000149319ns,h19,h18,3,4,5879B,0
1000149701ns,h22,h32,3,3,7950B,0
1000149997ns,h17,h19,3,2,525B,0
1000150243ns,h18,h32,3,2,47249B,0
1000150376ns,h24,h22,3,1,117219B,0
1000150408ns,h19,h24,3,3,10136B,0
1000150441ns,h19,h21,3,4,1370B,0
1000150647ns,h31,h32,3,1,1226B,0
1000150763ns,h31,h27,3,4,5123B,0
1000150771ns,h22,h19,3,3,512B,0
1000150954ns,h32,h18,3,1,5024B,0
1000150990ns,h24,h26,3,4,173B,0
1000151546ns,h24,h19,3,2,239553B,0
1000151920ns,h32,h31,3,4,18094B,0
1000151935ns,h25,h32,3,3,1230B,0
1000152445ns,h20,h29,3,6,30172B,0
1000152586ns,h25,h22,3,3,3628B,0
1000152592ns,h19,h20,3,4,3572B,0
1000153518ns,h24,h29,3,2,7841B,0
1000154686ns,h25,h21,3,1,69851B,0
1000154969ns,h23,h17,3,4,2148B,0
1000155099ns,h31,h19,3,2,125B,0
1000155135ns,h24,h17,3,6,5208B,0
1000155228ns,h17,h18,3,4,430B,0
1000155587ns,h19,h18,3,5,7245B,0
1000156046ns,h30,h23,3,2,24612B,0
1000156085ns,h24,h25,3,3,3261B,0
1000156092ns,h19,h28,3,3,1960B,0
1000156374ns,h26,h19,3,2,4995B,0
1000156879ns,h24,h23,3,2,111153B,0
1000157209ns,h29,h27,3,2,2270B,0
1000158982ns,h29,h18,3,1,125667B,0
1000159703ns,h21,h24,3,3,5149B,0
1000159818ns,h31,h22,3,4,6109B,0
1000159926ns,h22,h32,3,4,4547B,0
1000160107ns,h30,h17,3,2,67608B,0
1000160281ns,h29,h23,3,4,109131B,0
1000160328ns,h30,h23,3,3,7514B,0
1000160424ns,h30,h28,3,2,3210B,0
1000160802ns,h30,h22,3,3,1502344B,0
1000160943ns,h29,h20,3,2,1789B,0
1000161157ns,h30,h21,3,4,7038B,0
1000161350ns,h27,h24,3,2,2728B,0
1000161424ns,h31,h32,3,2,30860B,0
1000162140ns,h31,h29,3,3,84500B,0
1000162468ns,h22,h21,3,3,15880B,0
1000163250ns,h18,h25,3,2,4748B,0
1000163489ns,h29,h28,3,3,4117B,0
1000163662ns,h18,h29,3,2,12404B,0
1000164500ns,h24,h23,3,3,4533B,0
1000164701ns,h31,h29,3,4,5646B,0
1000164894ns,h30,h23,3,4,806B,0
1000164979ns,h31,h20,3,3,2306B,0
1000165018ns,h28,h24,3,4,358B,0
1000165814ns,h18,h31,3,4,1359B,0
1000166237ns,h29,h19,3,2,1277B,0
1000166269ns,h21,h24,3,4,5650B,0
1000166739ns,h19,h27,3,5,6778B,0
1000166859ns,h32,h24,3,4,11423B,0
1000167200ns,h22,h20,3,3,2482B,0
1000167302ns,h29,h17,3,2,5667B,0
1000167347ns,h30,h28,3,3,7523B,0
1000167501ns,h31,h26,3,4,1475B,0
1000167608ns,h25,h17,3,1,5862B,0
1000167619ns,h18,h21,3,3,5209B,0
1000167657ns,h27,h29,3,3,90927B,0
1000167890ns,h21,h27,3,4,1009B,0
1000168310ns,h20,h25,3,3,5549B,0
1000168816ns,h29,h19,3,3,5624B,0
1000169712ns,h19,h28,3,4,10531B,0
1000169792ns,h23,h24,3,3,4789B,0
1000169979ns,h26,h27,3,2,3558B,0
1000170033ns,h27,h29,3,4,4553B,0
1000170147ns,h29,h20,3,3,6088B,0
1000170378ns,h18,h29,3,3,93567B,0
1000170697ns,h26,h21,3,2,15327B,0
1000170949ns,h20,h32,3,2,4412B,0
1000170957ns,h20,h18,3,3,6842B,0
1000171102ns,h28,h31,3,4,7966B,0
1000171162ns,h30,h17,3,3,15267B,0
1000171198ns,h30,h21,3,5,5874B,0
1000171760ns,h26,h25,3,5,5464B,0
1000172533ns,h19,h26,3,3,13301B,0
1000172854ns,h30,h23,3,5,5749B,0
1000172932ns,h27,h18,3,4,4161B,0
1000172944ns,h31,h21,3,4,5937B,0
1000173462ns,h18,h21,3,4,67564B,0
1000173725ns,h27,h29,3,5,2487B,0
1000174636ns,h22,h31,3,4,6014B,0
1000174706ns,h21,h26,3,4,7526B,0
1000174884ns,h29,h17,3,3,6195B,0
1000175025ns,h25,h29,3,6,3552B,0
1000175605ns,h28,h21,3,2,32B,0
1000175941ns,h21,h22,3,3,8483B,0
1000176440ns,h18,h25,3,3,7365B,0
1000176534ns,h30,h20,3,5,135B,0
1000176542ns,h21,h31,3,2,4598B,0
1000176559ns,h25,h19,3,2,13370B,0
1000176564ns,h20,h23,3,3,7453B,0
1000176727ns,h30,h21,3,6,6730B,0
1000177163ns,h19,h25,3,3,2725B,0
1000177665ns,h19,h26,3,4,8996B,0
1000177926ns,h21,h27,3,5,6092B,0
1000178371ns,h17,h25,3,3,7879B,0
1000178393ns,h24,h23,3,4,12771B,0
1000178596ns,h26,h27,3,3,4026B,0
1000178666ns,h31,h23,3,3,12904B,0
1000178834ns,h31,h29,3,5,4438B,0
1000179020ns,h27,h29,3,6,871352B,0
1000179024ns,h19,h21,3,5,2107B,0
1000179083ns,h30,h22,3,4,28595B,0
1000179482ns,h21,h27,3,6,707B,0
1000180047ns,h25,h19,3,3,4235B,0
1000180633ns,h20,h28,3,1,6565B,0
1000180723ns,h27,h23,3,4,7045B,0
1000180819ns,h21,h26,3,5,5442B,0
1000180876ns,h32,h19,3,2,1779B,0
1000180964ns,h19,h27,3,6,4201B,0
1000181303ns,h22,h24,3,2,4467B,0
1000181467ns,h20,h23,3,4,12429B,0
1000181588ns,h29,h24,3,3,36260B,0
1000182416ns,h21,h28,3,4,7164B,0
1000182611ns,h30,h22,3,5,618B,0
1000182712ns,h23,h27,3,2,15027B,0
1000182822ns,h26,h17,3,4,4659B,0
1000183225ns,h27,h21,3,2,4955B,0
1000184058ns,h29,h28,3,4,6600B,0
1000184302ns,h32,h17,3,3,4170B,0
1000184839ns,h27,h26,3,2,47977B,0
1000184944ns,h17,h24,3,3,2853B,0
1000184949ns,h19,h31,3,1,5603B,0
1000185007ns,h20,h17,3,1,4521B,0
1000185023ns,h30,h25,3,2,6511B,0
1000185637ns,h27,h18,3,5,6979B,0
1000185724ns,h30,h27,3,4,7438B,0
1000185911ns,h22,h28,3,1,6610B,0
1000186173ns,h31,h27,3,5,5568B,0
1000186229ns,h29,h17,3,4,7502B,0
1000186490ns,h18,h17,3,3,5504B,0
1000187118ns,h21,h26,3,6,14066B,0
1000187192ns,h19,h32,3,3,14742B,0
1000187765ns,h30,h28,3,4,4544B,0
1000188055ns,h30,h28,3,5,5231B,0
1000188678ns,h31,h20,3,4,7452B,0
1000188899ns,h22,h29,3,4,2739B,0
1000188907ns,h21,h18,3,3,8346B,0
1000188931ns,h32,h24,3,5,5314B,0
1000189051ns,h32,h22,3,2,7126B,0
1000189150ns,h22,h19,3,4,2434B,0
1000189183ns,h20,h23,3,5,7793B,0
1000189230ns,h20,h31,3,5,5078B,0
1000189253ns,h29,h23,3,5,6103B,0
1000189574ns,h29,h24,3,4,5605B,0
1000189576ns,h24,h28,3,3,6138B,0
1000189722ns,h30,h25,3,3,8182B,0
1000189753ns,h23,h19,3,3,4768B,0
1000190071ns,h26,h31,3,4,7653B,0
1000190101ns,h26,h24,3,4,1050B,0
1000190297ns,h26,h29,3,3,4612B,0
1000190521ns,h17,h23,3,3,11726B,0
1000190790ns,h27,h29,3,7,914B,0
1000191842ns,h25,h23,3,3,7386B,0
1000192029ns,h32,h20,3,3,445B,0
1000192031ns,h18,h20,3,3,6093B,0
1000192123ns,h19,h32,3,4,29378B,0
1000192725ns,h20,h26,3,5,176B,0
1000193231ns,h18,h17,3,4,6571B,0
1000193440ns,h21,h23,3,3,1159B,0
1000193751ns,h18,h20,3,4,25900B,0
1000194311ns,h20,h18,3,4,7949B,0
1000194827ns,h26,h19,3,3,11498B,0
1000194917ns,h23,h17,3,5,7800B,0
1000194924ns,h28,h27,3,4,112B,0
1000194990ns,h24,h19,3,3,718B,0
1000195064ns,h31,h26,3,5,7384B,0
1000195171ns,h20,h26,3,6,1977767B,0
1000195622ns,h18,h28,3,4,26879B,0
1000196049ns,h30,h25,3,4,8532B,0
1000196268ns,h18,h21,3,5,10456B,0
1000196325ns,h21,h31,3,3,3954B,0
1000197385ns,h26,h22,3,4,12176B,0
1000197460ns,h25,h24,3,2,4506B,0
1000197592ns,h28,h27,3,5,1839B,0
1000197759ns,h24,h25,3,4,6001B,0
1000198094ns,h32,h31,3,5,4872B,0
1000198628ns,h19,h31,3,2,2935B,0
1000198639ns,h20,h26,3,7,5663B,0
1000198920ns,h24,h28,3,4,30783B,0
1000199000ns,h29,h20,3,4,5780B,0
1000199010ns,h18,h21,3,6,5884B,0
1000199114ns,h32,h17,3,4,9173B,0
1000199158ns,h24,h19,3,4,6548B,0
1000199398ns,h22,h17,3,4,2254B,0
1000199527ns,h32,h27,3,1,37952B,0
1000199672ns,h22,h19,3,5,5856B,0
1000199685ns,h26,h29,3,4,14823B,0
1000199897ns,h28,h27,3,6,5379B,0
1000200123ns,h24,h32,3,1,16121B,0
1000200255ns,h18,h23,3,3,5384B,0
1000200434ns,h27,h31,3,3,3840B,0
1000200561ns,h22,h24,3,3,3422B,0
1000200827ns,h31,h22,3,5,73352B,0
1000201296ns,h29,h18,3,2,7087B,0
1000201997ns,h27,h31,3,4,868B,0
1000202764ns,h20,h29,3,7,5374B,0
1000202861ns,h31,h22,3,6,4040B,0
1000203599ns,h21,h24,3,5,1476B,0
1000203607ns,h18,h22,3,5,3257B,0
1000204092ns,h26,h17,3,5,994B,0
1000204159ns,h29,h17,3,5,7533B,0
1000204274ns,h32,h22,3,3,3024B,0
1000204325ns,h28,h20,3,4,7297B,0
1000205140ns,h25,h20,3,1,7312B,0
1000205543ns,h23,h20,3,1,8899B,0
1000205823ns,h24,h27,3,3,6444B,0
1000206032ns,h24,h28,3,5,4476B,0
1000206154ns,h20,h21,3,2,27579B,0
1000206172ns,h20,h30,3,3,5069B,0
1000206273ns,h25,h21,3,2,5979B,0
1000206664ns,h27,h22,3,4,7479B,0
1000206862ns,h24,h28,3,6,6479B,0
1000206979ns,h25,h17,3,2,105814B,0
1000206986ns,h23,h31,3,5,102355B,0
1000207316ns,h30,h18,3,3,58206B,0
1000207420ns,h32,h24,3,6,62720B,0
1000208221ns,h29,h28,3,5,7039B,0
1000209344ns,h23,h17,3,6,6254B,0
1000209848ns,h23,h29,3,4,8843B,0
1000210013ns,h28,h32,3,3,3757B,0
1000210158ns,h29,h24,3,5,4316B,0
1000210243ns,h32,h18,3,2,764B,0
1000210366ns,h22,h18,3,5,2840B,0
1000211137ns,h20,h18,3,5,67B,0
1000211273ns,h20,h29,3,8,7676B,0
1000211484ns,h20,h23,3,6,2449B,0
1000211771ns,h19,h31,3,3,14637B,0
1000211979ns,h29,h24,3,6,7899B,0
1000212191ns,h24,h18,3,3,178118B,0
1000212202ns,h22,h23,3,2,5445B,0
1000212869ns,h19,h29,3,3,49455B,0
1000213084ns,h32,h30,3,2,5939B,0
1000213162ns,h24,h17,3,7,4952B,0
1000213253ns,h22,h19,3,6,1785B,0
1000213632ns,h20,h24,3,3,28451B,0
1000213880ns,h27,h19,3,2,15206B,0
1000214910ns,h24,h30,3,3,4809B,0
1000215004ns,h20,h31,3,6,5957B,0
1000215216ns,h20,h22,3,1,4828B,0
1000215451ns,h29,h23,3,6,502B,0
1000215801ns,h29,h25,3,3,773B,0
1000215848ns,h27,h21,3,3,5204B,0
1000216011ns,h18,h25,3,4,3656B,0
1000216238ns,h18,h20,3,5,6551B,0
1000216793ns,h26,h21,3,3,3275B,0
1000217410ns,h28,h24,3,5,3517B,0
1000217500ns,h31,h26,3,6,7832B,0
1000218054ns,h21,h25,3,2,11052B,0
1000218085ns,h19,h21,3,6,4716B,0
1000218087ns,h31,h20,3,5,24745B,0
1000218450ns,h21,h18,3,4,4219B,0
1000218570ns,h19,h29,3,4,4990B,0
1000218687ns,h29,h18,3,3,9430B,0
1000219195ns,h30,h28,3,6,776B,0
1000219297ns,h32,h20,3,4,62832B,0
1000219569ns,h30,h21,3,7,1261B,0
1000219862ns,h23,h28,3,3,6001B,0
1000220292ns,h28,h27,3,7,10281B,0
1000220479ns,h28,h25,3,4,828B,0
1000220732ns,h24,h30,3,4,16471B,0
1000220946ns,h21,h18,3,5,509716B,0
1000221400ns,h29,h27,3,3,5998B,0
1000221408ns,h28,h18,3,2,2060B,0
1000221586ns,h21,h28,3,5,1421B,0
1000221871ns,h27,h22,3,5,1722B,0
1000221897ns,h32,h27,3,2,13146B,0
1000222436ns,h22,h28,3,2,5596B,0
1000223384ns,h21,h27,3,7,47199B,0
1000223463ns,h25,h20,3,2,5826B,0
1000223877ns,h24,h30,3,5,1345B,0
1000223970ns,h18,h20,3,6,5708B,0
1000224006ns,h22,h25,3,4,12401B,0
1000224512ns,h25,h27,3,5,19770B,0
1000224536ns,h27,h20,3,1,686B,0
1000224859ns,h31,h27,3,6,3146B,0
1000225520ns,h24,h21,3,4,6253B,0
1000225700ns,h32,h19,3,3,2234B,0
1000225948ns,h27,h29,3,8,26546B,0
1000226090ns,h31,h25,3,4,63122B,0
1000226110ns,h24,h22,3,2,4780B,0
1000226135ns,h30,h26,3,4,5776B,0
1000226434ns,h27,h17,3,5,6832B,0
1000226693ns,h18,h19,3,3,4485B,0
1000227021ns,h21,h23,3,4,6694B,0
1000227446ns,h24,h32,3,2,3509B,0
1000227699ns,h30,h25,3,5,4582B,0
1000227924ns,h20,h18,3,6,5836B,0
1000228100ns,h25,h29,3,7,7244B,0
1000228120ns,h23,h29,3,5,6652B,0
1000228183ns,h17,h29,3,2,4273B,0
1000228340ns,h22,h26,3,3,4021B,0
1000228530ns,h20,h28,3,2,2071B,0
1000228707ns,h23,h20,3,2,14413B,0
1000230322ns,h19,h28,3,5,1725B,0
1000230416ns,h22,h30,3,5,10862B,0
1000230828ns,h24,h29,3,3,4168B,0
1000230968ns,h29,h22,3,2,4477B,0
1000231585ns,h22,h26,3,4,11086B,0
1000231726ns,h18,h27,3,2,7719B,0
1000232250ns,h29,h31,3,2,11496B,0
1000232255ns,h31,h18,3,4,6471B,0
1000232656ns,h27,h30,3,2,24599B,0
1000232847ns,h32,h25,3,1,2124B,0
1000232939ns,h25,h22,3,4,7594B,0
1000233347ns,h21,h24,3,6,2062B,0
1000233492ns,h29,h17,3,6,11170B,0
1000233725ns,h32,h20,3,5,5120B,0
1000233777ns,h20,h27,3,4,7851B,0
1000233896ns,h20,h27,3,5,8798B,0
1000234136ns,h28,h24,3,6,7727B,0
1000234234ns,h27,h32,3,3,3864B,0
1000234385ns,h23,h24,3,4,20170B,0
1000234426ns,h17,h22,3,1,4093B,0
1000234545ns,h20,h30,3,4,6496B,0
1000234797ns,h17,h21,3,5,7849B,0
1000234813ns,h26,h28,3,2,4037B,0
1000234995ns,h22,h30,3,6,7450B,0
1000235347ns,h29,h23,3,7,4497B,0
1000235369ns,h19,h17,3,3,2989B,0
1000236487ns,h28,h17,3,9,16592B,0
1000236490ns,h19,h28,3,6,6798B,0
1000236852ns,h30,h32,3,6,4852B,0
1000236880ns,h31,h22,3,7,7078B,0
1000236970ns,h18,h24,3,3,441B,0
1000237109ns,h21,h28,3,6,2264B,0
1000237721ns,h23,h27,3,3,5437B,0
1000237837ns,h32,h21,3,1,288237B,0
1000238370ns,h32,h27,3,3,6430B,0
1000238917ns,h31,h21,3,5,1333B,0
1000238931ns,h22,h25,3,5,13118B,0
1000239154ns,h24,h28,3,7,14269B,0
1000240689ns,h25,h19,3,4,13803B,0
1000240748ns,h25,h17,3,3,6940B,0
1000240904ns,h29,h27,3,4,8252B,0
1000241005ns,h22,h17,3,5,3723B,0
1000241146ns,h18,h17,3,5,10839B,0
1000241309ns,h20,h27,3,6,17634B,0
1000241740ns,h21,h18,3,6,12762B,0
1000241776ns,h26,h17,3,6,5073B,0
1000241899ns,h17,h32,3,5,7126B,0
1000241908ns,h25,h23,3,4,7454B,0
1000241994ns,h24,h31,3,1,31368B,0
1000242408ns,h31,h20,3,6,1884B,0
1000242647ns,h28,h23,3,4,20516B,0
1000243309ns,h25,h22,3,5,6568B,0
1000243517ns,h30,h19,3,4,5117B,0
1000243535ns,h26,h22,3,5,5955B,0
1000243819ns,h26,h32,3,3,220B,0
1000244001ns,h26,h28,3,3,3839B,0
1000244334ns,h18,h23,3,4,7660B,0
1000244401ns,h19,h23,3,5,7729B,0
1000244802ns,h21,h25,3,3,6293B,0
1000245780ns,h30,h28,3,7,99606B,0
1000245844ns,h29,h27,3,5,6174B,0
1000246055ns,h22,h24,3,4,4731B,0
1000246324ns,h24,h17,3,8,22763B,0
1000246364ns,h19,h31,3,4,4258B,0
1000246755ns,h32,h23,3,8,7241B,0
1000247462ns,h22,h23,3,3,8794B,0
1000247520ns,h21,h17,3,5,18530B,0
1000248062ns,h19,h30,3,2,14545B,0
1000248085ns,h31,h25,3,5,5337B,0
1000248188ns,h31,h28,3,4,1032B,0
1000248513ns,h23,h19,3,4,667B,0
1000248629ns,h23,h22,3,3,10411B,0
1000248813ns,h32,h30,3,3,116131B,0
1000248827ns,h19,h30,3,3,4984B,0
1000248843ns,h23,h20,3,3,5831B,0
1000249164ns,h23,h17,3,7,10364B,0
1000249464ns,h23,h29,3,6,7703B,0
1000250008ns,h32,h19,3,4,4266B,0
1000250055ns,h26,h29,3,5,7822B,0
1000250496ns,h25,h27,3,6,4653B,0
1000250691ns,h17,h19,3,3,5098B,0
1000250700ns,h28,h18,3,3,6681B,0
1000250853ns,h29,h31,3,3,10822B,0
1000251084ns,h22,h26,3,5,2637B,0
1000251524ns,h24,h26,3,5,383B,0
1000251607ns,h27,h24,3,3,7444B,0
1000251635ns,h25,h19,3,5,428B,0
1000251762ns,h29,h26,3,3,784B,0
1000251823ns,h30,h21,3,8,3938B,0
